id_data,ano,mes,dia
44951,2023,1,25
44951,2023,1,25
44951,2023,1,25
44951,2023,1,25
44951,2023,1,25
44947,2023,1,21
44951,2023,1,25
44951,2023,1,25
44951,2023,1,25
44951,2023,1,25
44951,2023,1,25
44951,2023,1,25
44951,2023,1,25
44951,2023,1,25
44952,2023,1,26
44952,2023,1,26
44952,2023,1,26
44952,2023,1,26
44952,2023,1,26
44952,2023,1,26
44948,2023,1,22
44948,2023,1,22
44952,2023,1,26
44952,2023,1,26
44947,2023,1,21
44952,2023,1,26
44952,2023,1,26
44952,2023,1,26
44952,2023,1,26
44940,2023,1,14
44952,2023,1,26
44952,2023,1,26
44948,2023,1,22
44945,2023,1,19
44952,2023,1,26
44952,2023,1,26
44936,2023,1,10
44952,2023,1,26
44952,2023,1,26
44952,2023,1,26
44928,2023,1,2
44946,2023,1,20
44952,2023,1,26
44952,2023,1,26
44948,2023,1,22
44952,2023,1,26
44952,2023,1,26
44952,2023,1,26
44952,2023,1,26
44952,2023,1,26
44952,2023,1,26
44952,2023,1,26
44952,2023,1,26
44947,2023,1,21
44952,2023,1,26
44952,2023,1,26
44948,2023,1,22
44952,2023,1,26
44952,2023,1,26
44952,2023,1,26
44952,2023,1,26
44947,2023,1,21
44952,2023,1,26
44948,2023,1,22
44952,2023,1,26
44952,2023,1,26
44952,2023,1,26
44952,2023,1,26
44952,2023,1,26
44952,2023,1,26
44952,2023,1,26
44952,2023,1,26
44952,2023,1,26
44953,2023,1,27
44953,2023,1,27
44953,2023,1,27
44952,2023,1,26
44953,2023,1,27
44953,2023,1,27
44953,2023,1,27
44953,2023,1,27
44953,2023,1,27
44953,2023,1,27
44953,2023,1,27
44953,2023,1,27
44953,2023,1,27
44953,2023,1,27
44953,2023,1,27
44953,2023,1,27
44953,2023,1,27
44953,2023,1,27
44953,2023,1,27
44953,2023,1,27
44953,2023,1,27
44953,2023,1,27
44953,2023,1,27
44953,2023,1,27
44953,2023,1,27
44953,2023,1,27
44953,2023,1,27
44953,2023,1,27
44953,2023,1,27
44953,2023,1,27
44948,2023,1,22
44953,2023,1,27
44953,2023,1,27
44953,2023,1,27
44953,2023,1,27
44953,2023,1,27
44953,2023,1,27
44953,2023,1,27
44954,2023,1,28
44953,2023,1,27
44953,2023,1,27
44954,2023,1,28
44954,2023,1,28
44954,2023,1,28
44954,2023,1,28
44954,2023,1,28
44954,2023,1,28
44954,2023,1,28
44954,2023,1,28
44954,2023,1,28
44954,2023,1,28
44954,2023,1,28
44954,2023,1,28
