ano,mes,dia,Acidentes
2015.6,29,272
2015.6,30,286
2015.7,1,239
2015.7,2,240
2015.7,3,317
2015.7,4,345
2015.7,5,318
2015.7,6,258
2015.7,7,254
2015.7,8,281
2015.7,9,252
2015.7,10,310
2015.7,11,303
2015.7,12,310
2015.7,13,255
2015.7,14,236
2015.7,15,263
2015.7,16,269
2015.7,17,291
2015.7,18,311
2015.7,19,338
2015.7,20,282
2015.7,21,227
2015.7,22,280
2015.7,23,257
2015.7,24,280
2015.7,25,325
2015.7,26,322
2015.7,27,256
2015.7,28,223
2015.7,29,222
2015.7,30,225
2015.7,31,303
2015.8,1,339
2015.8,2,299
2015.8,3,260
2015.8,4,193
2015.8,5,225
2015.8,6,261
2015.8,7,289
2015.8,8,356
2015.8,9,334
2015.8,10,238
2015.8,11,217
2015.8,12,244
2015.8,13,227
2015.8,14,268
2015.8,15,306
2015.8,16,272
2015.8,17,241
2015.8,18,234
2015.8,19,243
2015.8,20,251
2015.8,21,300
2015.8,22,297
2015.8,23,292
2015.8,24,264
2015.8,25,238
2015.8,26,213
2015.8,27,227
2015.8,28,269
2015.8,29,278
2015.8,30,285
2015.8,31,254
2015.9,1,227
2015.9,2,218
2015.9,3,287
2015.9,4,362
2015.9,5,401
2015.9,6,344
2015.9,7,339
2015.9,8,376
2015.9,9,243
2015.9,10,250
2015.9,11,278
2015.9,12,318
2015.9,13,259
2015.9,14,243
2015.9,15,178
2015.9,16,202
2015.9,17,239
2015.9,18,294
2015.9,19,295
2015.9,20,302
2015.9,21,220
2015.9,22,208
2015.9,23,193
2015.9,24,225
2015.9,25,303
2015.9,26,328
2015.9,27,303
2015.9,28,207
2015.9,29,199
2015.9,30,208
2015.10,1,236
2015.10,2,290
2015.10,3,274
2015.10,4,279
2015.10,5,228
2015.10,6,217
2015.10,7,268
2015.10,8,258
2015.10,9,348
2015.10,10,335
2015.10,11,286
2015.10,12,280
2015.10,13,239
2015.10,14,233
2015.10,15,233
2015.10,16,263
2015.10,17,250
2015.10,18,260
2015.10,19,212
2015.10,20,225
2015.10,21,226
2015.10,22,280
2015.10,23,255
2015.10,24,268
2015.10,25,278
2015.10,26,242
2015.10,27,237
2015.10,28,259
2015.10,29,275
2015.10,30,325
2015.10,31,329
2015.11,1,285
2015.11,2,308
2015.11,3,258
2015.11,4,228
2015.11,5,219
2015.11,6,273
2015.11,7,308
2015.11,8,306
2015.11,9,246
2015.11,10,204
2015.11,11,239
2015.11,12,216
2015.11,13,272
2015.11,14,285
2015.11,15,334
2015.11,16,273
2015.11,17,255
2015.11,18,219
2015.11,19,276
2015.11,20,335
2015.11,21,297
2015.11,22,301
2015.11,23,281
2015.11,24,234
2015.11,25,219
2015.11,26,245
2015.11,27,297
2015.11,28,307
2015.11,29,316
2015.11,30,241
2015.12,1,226
2015.12,2,255
2015.12,3,255
2015.12,4,297
2015.12,5,357
2015.12,6,332
2015.12,7,268
2015.12,8,214
2015.12,9,239
2015.12,10,274
2015.12,11,308
2015.12,12,325
2015.12,13,316
2015.12,14,274
2015.12,15,238
2015.12,16,231
2015.12,17,265
2015.12,18,381
2015.12,19,425
2015.12,20,397
2015.12,21,307
2015.12,22,297
2015.12,23,387
2015.12,24,426
2015.12,25,311
2015.12,26,297
2015.12,27,380
2015.12,28,293
2015.12,29,284
2015.12,30,339
2015.12,31,289
2016.1,1,291
2016.1,2,319
2016.1,3,395
2016.1,4,311
2016.1,5,213
2016.1,6,205
2016.1,7,239
2016.1,8,298
2016.1,9,358
2016.1,10,334
2016.1,11,318
2016.1,12,286
2016.1,13,248
2016.1,14,282
2016.1,15,342
2016.1,16,339
2016.1,17,333
2016.1,18,299
2016.1,19,240
2016.1,20,243
2016.1,21,279
2016.1,22,287
2016.1,23,294
2016.1,24,287
2016.1,25,263
2016.1,26,222
2016.1,27,232
2016.1,28,269
2016.1,29,308
2016.1,30,290
2016.1,31,328
2016.2,1,284
2016.2,2,233
2016.2,3,239
2016.2,4,259
2016.2,5,341
2016.2,6,441
2016.2,7,280
2016.2,8,217
2016.2,9,229
2016.2,10,289
2016.2,11,256
2016.2,12,251
2016.2,13,237
2016.2,14,234
2016.2,15,230
2016.2,16,222
2016.2,17,255
2016.2,18,228
2016.2,19,293
2016.2,20,309
2016.2,21,299
2016.2,22,254
2016.2,23,207
2016.2,24,231
2016.2,25,231
2016.2,26,239
2016.2,27,296
2016.2,28,275
2016.2,29,284
2016.3,1,224
2016.3,2,248
2016.3,3,246
2016.3,4,285
2016.3,5,276
2016.3,6,305
2016.3,7,228
2016.3,8,209
2016.3,9,242
2016.3,10,240
2016.3,11,306
2016.3,12,343
2016.3,13,293
2016.3,14,264
2016.3,15,224
2016.3,16,244
2016.3,17,254
2016.3,18,294
2016.3,19,304
2016.3,20,297
2016.3,21,228
2016.3,22,269
2016.3,23,251
2016.3,24,362
2016.3,25,325
2016.3,26,245
2016.3,27,372
2016.3,28,255
2016.3,29,221
2016.3,30,202
2016.3,31,218
2016.4,1,288
2016.4,2,303
2016.4,3,298
2016.4,4,220
2016.4,5,235
2016.4,6,218
2016.4,7,241
2016.4,8,310
2016.4,9,295
2016.4,10,316
2016.4,11,275
2016.4,12,229
2016.4,13,226
2016.4,14,237
2016.4,15,279
2016.4,16,303
2016.4,17,285
2016.4,18,230
2016.4,19,237
2016.4,20,262
2016.4,21,250
2016.4,22,229
2016.4,23,244
2016.4,24,296
2016.4,25,253
2016.4,26,241
2016.4,27,247
2016.4,28,258
2016.4,29,361
2016.4,30,291
2016.5,1,268
2016.5,2,246
2016.5,3,216
2016.5,4,222
2016.5,5,239
2016.5,6,336
2016.5,7,319
2016.5,8,361
2016.5,9,250
2016.5,10,206
2016.5,11,216
2016.5,12,247
2016.5,13,266
2016.5,14,312
2016.5,15,275
2016.5,16,247
2016.5,17,215
2016.5,18,237
2016.5,19,255
2016.5,20,321
2016.5,21,301
2016.5,22,313
2016.5,23,219
2016.5,24,215
2016.5,25,290
2016.5,26,259
2016.5,27,241
2016.5,28,256
2016.5,29,318
2016.5,30,258
2016.5,31,203
2016.6,1,257
2016.6,2,285
2016.6,3,317
2016.6,4,342
2016.6,5,298
2016.6,6,249
2016.6,7,257
2016.6,8,229
2016.6,9,241
2016.6,10,287
2016.6,11,261
2016.6,12,276
2016.6,13,236
2016.6,14,215
2016.6,15,219
2016.6,16,255
2016.6,17,301
2016.6,18,345
2016.6,19,297
2016.6,20,231
2016.6,21,212
2016.6,22,252
2016.6,23,232
2016.6,24,266
2016.6,25,271
2016.6,26,248
2016.6,27,254
2016.6,28,215
2016.6,29,227
2016.6,30,241
2016.7,1,282
2016.7,2,306
2016.7,3,292
2016.7,4,239
2016.7,5,206
2016.7,6,251
2016.7,7,229
2016.7,8,300
2016.7,9,322
2016.7,10,309
2016.7,11,227
2016.7,12,217
2016.7,13,233
2016.7,14,238
2016.7,15,293
2016.7,16,335
2016.7,17,301
2016.7,18,234
2016.7,19,209
2016.7,20,226
2016.7,21,253
2016.7,22,273
2016.7,23,292
2016.7,24,288
2016.7,25,263
2016.7,26,207
2016.7,27,211
2016.7,28,218
2016.7,29,259
2016.7,30,306
2016.7,31,306
2016.8,1,244
2016.8,2,230
2016.8,3,197
2016.8,4,220
2016.8,5,289
2016.8,6,280
2016.8,7,322
2016.8,8,246
2016.8,9,205
2016.8,10,252
2016.8,11,220
2016.8,12,266
2016.8,13,326
2016.8,14,301
2016.8,15,319
2016.8,16,252
2016.8,17,233
2016.8,18,229
2016.8,19,283
2016.8,20,367
2016.8,21,301
2016.8,22,224
2016.8,23,212
2016.8,24,203
2016.8,25,237
2016.8,26,276
2016.8,27,305
2016.8,28,296
2016.8,29,223
2016.8,30,226
2016.8,31,257
2016.9,1,209
2016.9,2,268
2016.9,3,291
2016.9,4,291
2016.9,5,234
2016.9,6,223
2016.9,7,239
2016.9,8,218
2016.9,9,251
2016.9,10,274
2016.9,11,285
2016.9,12,240
2016.9,13,204
2016.9,14,188
2016.9,15,207
2016.9,16,263
2016.9,17,307
2016.9,18,321
2016.9,19,208
2016.9,20,226
2016.9,21,212
2016.9,22,234
2016.9,23,245
2016.9,24,307
2016.9,25,335
2016.9,26,225
2016.9,27,181
2016.9,28,207
2016.9,29,234
2016.9,30,301
2016.10,1,370
2016.10,2,274
2016.10,3,328
2016.10,4,275
2016.10,5,242
2016.10,6,264
2016.10,7,287
2016.10,8,326
2016.10,9,311
2016.10,10,229
2016.10,11,238
2016.10,12,250
2016.10,13,228
2016.10,14,278
2016.10,15,275
2016.10,16,268
2016.10,17,219
2016.10,18,200
2016.10,19,218
2016.10,20,240
2016.10,21,278
2016.10,22,327
2016.10,23,259
2016.10,24,187
2016.10,25,199
2016.10,26,195
2016.10,27,249
2016.10,28,260
2016.10,29,298
2016.10,30,216
2016.10,31,223
2016.11,1,202
2016.11,2,202
2016.11,3,233
2016.11,4,257
2016.11,5,288
2016.11,6,233
2016.11,7,254
2016.11,8,242
2016.11,9,216
2016.11,10,239
2016.11,11,275
2016.11,12,369
2016.11,13,370
2016.11,14,267
2016.11,15,258
2016.11,16,241
2016.11,17,208
2016.11,18,224
2016.11,19,221
2016.11,20,251
2016.11,21,191
2016.11,22,207
2016.11,23,213
2016.11,24,212
2016.11,25,267
2016.11,26,260
2016.11,27,291
2016.11,28,237
2016.11,29,214
2016.11,30,211
2016.12,1,217
2016.12,2,240
2016.12,3,341
2016.12,4,331
2016.12,5,254
2016.12,6,196
2016.12,7,186
2016.12,8,268
2016.12,9,296
2016.12,10,352
2016.12,11,317
2016.12,12,276
2016.12,13,246
2016.12,14,265
2016.12,15,298
2016.12,16,270
2016.12,17,358
2016.12,18,305
2016.12,19,257
2016.12,20,259
2016.12,21,260
2016.12,22,313
2016.12,23,383
2016.12,24,328
2016.12,25,307
2016.12,26,263
2016.12,27,226
2016.12,28,270
2016.12,29,256
2016.12,30,262
2016.12,31,236
2017.1,1,312
2017.1,2,260
2017.1,3,233
2017.1,4,229
2017.1,5,210
2017.1,6,239
2017.1,7,259
2017.1,8,278
2017.1,9,245
2017.1,10,190
2017.1,11,241
2017.1,12,227
2017.1,13,273
2017.1,14,277
2017.1,15,327
2017.1,16,228
2017.1,17,189
2017.1,18,206
2017.1,19,222
2017.1,20,267
2017.1,21,243
2017.1,22,276
2017.1,23,215
2017.1,24,194
2017.1,25,220
2017.1,26,239
2017.1,27,232
2017.1,28,223
2017.1,29,260
2017.1,30,221
2017.1,31,196
2017.2,1,199
2017.2,2,216
2017.2,3,291
2017.2,4,281
2017.2,5,299
2017.2,6,239
2017.2,7,219
2017.2,8,203
2017.2,9,225
2017.2,10,264
2017.2,11,314
2017.2,12,262
2017.2,13,263
2017.2,14,212
2017.2,15,194
2017.2,16,211
2017.2,17,276
2017.2,18,298
2017.2,19,270
2017.2,20,212
2017.2,21,184
2017.2,22,191
2017.2,23,254
2017.2,24,347
2017.2,25,409
2017.2,26,295
2017.2,27,208
2017.2,28,240
2017.3,1,245
2017.3,2,216
2017.3,3,217
2017.3,4,235
2017.3,5,258
2017.3,6,237
2017.3,7,219
2017.3,8,221
2017.3,9,226
2017.3,10,271
2017.3,11,287
2017.3,12,284
2017.3,13,235
2017.3,14,196
2017.3,15,235
2017.3,16,244
2017.3,17,283
2017.3,18,303
2017.3,19,318
2017.3,20,239
2017.3,21,191
2017.3,22,216
2017.3,23,196
2017.3,24,245
2017.3,25,277
2017.3,26,280
2017.3,27,239
2017.3,28,228
2017.3,29,206
2017.3,30,212
2017.3,31,234
2017.4,1,292
2017.4,2,264
2017.4,3,227
2017.4,4,187
2017.4,5,210
2017.4,6,270
2017.4,7,275
2017.4,8,355
2017.4,9,280
2017.4,10,268
2017.4,11,240
2017.4,12,240
2017.4,13,340
2017.4,14,233
2017.4,15,241
2017.4,16,300
2017.4,17,267
2017.4,18,210
2017.4,19,190
2017.4,20,292
2017.4,21,306
2017.4,22,275
2017.4,23,259
2017.4,24,232
2017.4,25,181
2017.4,26,233
2017.4,27,255
2017.4,28,279
2017.4,29,291
2017.4,30,266
2017.5,1,224
2017.5,2,220
2017.5,3,209
2017.5,4,212
2017.5,5,276
2017.5,6,301
2017.5,7,270
2017.5,8,229
2017.5,9,211
2017.5,10,210
2017.5,11,217
2017.5,12,278
2017.5,13,287
2017.5,14,308
2017.5,15,240
2017.5,16,248
2017.5,17,227
2017.5,18,223
2017.5,19,390
2017.5,20,329
2017.5,21,314
2017.5,22,238
2017.5,23,215
2017.5,24,198
2017.5,25,237
2017.5,26,231
2017.5,27,312
2017.5,28,273
2017.5,29,216
2017.5,30,199
2017.5,31,211
2017.6,1,227
2017.6,2,273
2017.6,3,266
2017.6,4,272
2017.6,5,275
2017.6,6,226
2017.6,7,221
2017.6,8,229
2017.6,9,270
2017.6,10,319
2017.6,11,251
2017.6,12,260
2017.6,13,236
2017.6,14,263
2017.6,15,248
2017.6,16,213
2017.6,17,275
2017.6,18,281
2017.6,19,249
2017.6,20,204
2017.6,21,193
2017.6,22,224
2017.6,23,293
2017.6,24,315
2017.6,25,252
2017.6,26,213
2017.6,27,219
2017.6,28,226
2017.6,29,237
2017.6,30,285
2017.7,1,287
2017.7,2,281
2017.7,3,238
2017.7,4,220
2017.7,5,195
2017.7,6,229
2017.7,7,273
2017.7,8,297
2017.7,9,298
2017.7,10,240
2017.7,11,176
2017.7,12,212
2017.7,13,212
2017.7,14,236
2017.7,15,273
2017.7,16,261
2017.7,17,228
2017.7,18,184
2017.7,19,191
2017.7,20,158
2017.7,21,261
2017.7,22,258
2017.7,23,277
2017.7,24,212
2017.7,25,172
2017.7,26,185
2017.7,27,232
2017.7,28,236
2017.7,29,298
2017.7,30,284
2017.7,31,212
2017.8,1,176
2017.8,2,190
2017.8,3,188
2017.8,4,259
2017.8,5,266
2017.8,6,246
2017.8,7,204
2017.8,8,197
2017.8,9,184
2017.8,10,207
2017.8,11,257
2017.8,12,277
2017.8,13,314
2017.8,14,197
2017.8,15,213
2017.8,16,227
2017.8,17,209
2017.8,18,265
2017.8,19,280
2017.8,20,295
2017.8,21,220
2017.8,22,216
2017.8,23,192
2017.8,24,190
2017.8,25,238
2017.8,26,277
2017.8,27,271
2017.8,28,230
2017.8,29,193
2017.8,30,191
2017.8,31,211
2017.9,1,249
2017.9,2,303
2017.9,3,290
2017.9,4,228
2017.9,5,217
2017.9,6,234
2017.9,7,234
2017.9,8,232
2017.9,9,224
2017.9,10,298
2017.9,11,221
2017.9,12,178
2017.9,13,180
2017.9,14,199
2017.9,15,247
2017.9,16,262
2017.9,17,272
2017.9,18,225
2017.9,19,184
2017.9,20,192
2017.9,21,207
2017.9,22,250
2017.9,23,248
2017.9,24,272
2017.9,25,196
2017.9,26,187
2017.9,27,180
2017.9,28,250
2017.9,29,304
2017.9,30,365
2017.10,1,263
2017.10,2,272
2017.10,3,228
2017.10,4,198
2017.10,5,200
2017.10,6,260
2017.10,7,304
2017.10,8,302
2017.10,9,222
2017.10,10,188
2017.10,11,259
2017.10,12,263
2017.10,13,224
2017.10,14,224
2017.10,15,292
2017.10,16,248
2017.10,17,200
2017.10,18,207
2017.10,19,185
2017.10,20,230
2017.10,21,270
2017.10,22,261
2017.10,23,234
2017.10,24,186
2017.10,25,191
2017.10,26,224
2017.10,27,268
2017.10,28,286
2017.10,29,250
2017.10,30,228
2017.10,31,219
2017.11,1,217
2017.11,2,185
2017.11,3,213
2017.11,4,230
2017.11,5,245
2017.11,6,214
2017.11,7,208
2017.11,8,182
2017.11,9,216
2017.11,10,275
2017.11,11,301
2017.11,12,236
2017.11,13,212
2017.11,14,231
2017.11,15,200
2017.11,16,210
2017.11,17,218
2017.11,18,334
2017.11,19,308
2017.11,20,259
2017.11,21,213
2017.11,22,210
2017.11,23,213
2017.11,24,241
2017.11,25,283
2017.11,26,270
2017.11,27,232
2017.11,28,190
2017.11,29,206
2017.11,30,219
2017.12,1,322
2017.12,2,299
2017.12,3,264
2017.12,4,268
2017.12,5,187
2017.12,6,235
2017.12,7,238
2017.12,8,303
2017.12,9,314
2017.12,10,299
2017.12,11,216
2017.12,12,214
2017.12,13,212
2017.12,14,244
2017.12,15,273
2017.12,16,342
2017.12,17,315
2017.12,18,255
2017.12,19,237
2017.12,20,248
2017.12,21,319
2017.12,22,396
2017.12,23,449
2017.12,24,320
2017.12,25,280
2017.12,26,259
2017.12,27,263
2017.12,28,232
2017.12,29,271
2017.12,30,351
2017.12,31,186
2018.1,1,222
2018.1,2,253
2018.1,3,216
2018.1,4,245
2018.1,5,254
2018.1,6,275
2018.1,7,230
2018.1,8,244
2018.1,9,186
2018.1,10,206
2018.1,11,200
2018.1,12,232
2018.1,13,251
2018.1,14,279
2018.1,15,215
2018.1,16,167
2018.1,17,171
2018.1,18,215
2018.1,19,245
2018.1,20,234
2018.1,21,270
2018.1,22,210
2018.1,23,190
2018.1,24,165
2018.1,25,192
2018.1,26,230
2018.1,27,240
2018.1,28,240
2018.1,29,247
2018.1,30,200
2018.1,31,214
2018.2,1,230
2018.2,2,233
2018.2,3,267
2018.2,4,229
2018.2,5,213
2018.2,6,195
2018.2,7,195
2018.2,8,200
2018.2,9,313
2018.2,10,325
2018.2,11,252
2018.2,12,188
2018.2,13,244
2018.2,14,202
2018.2,15,176
2018.2,16,188
2018.2,17,192
2018.2,18,206
2018.2,19,225
2018.2,20,188
2018.2,21,207
2018.2,22,216
2018.2,23,214
2018.2,24,230
2018.2,25,243
2018.2,26,205
2018.2,27,203
2018.2,28,212
2018.3,1,189
2018.3,2,232
2018.3,3,244
2018.3,4,242
2018.3,5,182
2018.3,6,197
2018.3,7,203
2018.3,8,203
2018.3,9,234
2018.3,10,267
2018.3,11,240
2018.3,12,200
2018.3,13,176
2018.3,14,193
2018.3,15,207
2018.3,16,259
2018.3,17,231
2018.3,18,224
2018.3,19,190
2018.3,20,196
2018.3,21,188
2018.3,22,182
2018.3,23,240
2018.3,24,257
2018.3,25,243
2018.3,26,217
2018.3,27,195
2018.3,28,204
2018.3,29,264
2018.3,30,198
2018.3,31,187
2018.4,1,234
2018.4,2,199
2018.4,3,159
2018.4,4,154
2018.4,5,164
2018.4,6,203
2018.4,7,236
2018.4,8,212
2018.4,9,175
2018.4,10,155
2018.4,11,136
2018.4,12,170
2018.4,13,219
2018.4,14,225
2018.4,15,244
2018.4,16,164
2018.4,17,162
2018.4,18,141
2018.4,19,153
2018.4,20,188
2018.4,21,214
2018.4,22,219
2018.4,23,178
2018.4,24,152
2018.4,25,152
2018.4,26,162
2018.4,27,205
2018.4,28,202
2018.4,29,194
2018.4,30,157
2018.5,1,179
2018.5,2,183
2018.5,3,163
2018.5,4,202
2018.5,5,179
2018.5,6,204
2018.5,7,184
2018.5,8,171
2018.5,9,169
2018.5,10,159
2018.5,11,219
2018.5,12,195
2018.5,13,220
2018.5,14,173
2018.5,15,147
2018.5,16,156
2018.5,17,153
2018.5,18,174
2018.5,19,206
2018.5,20,199
2018.5,21,122
2018.5,22,125
2018.5,23,134
2018.5,24,108
2018.5,25,99
2018.5,26,83
2018.5,27,96
2018.5,28,95
2018.5,29,75
2018.5,30,116
2018.5,31,129
2018.6,1,154
2018.6,2,210
2018.6,3,201
2018.6,4,155
2018.6,5,142
2018.6,6,178
2018.6,7,180
2018.6,8,214
2018.6,9,226
2018.6,10,240
2018.6,11,188
2018.6,12,182
2018.6,13,180
2018.6,14,162
2018.6,15,197
2018.6,16,192
2018.6,17,210
2018.6,18,174
2018.6,19,146
2018.6,20,167
2018.6,21,153
2018.6,22,176
2018.6,23,206
2018.6,24,210
2018.6,25,210
2018.6,26,141
2018.6,27,175
2018.6,28,177
2018.6,29,191
2018.6,30,226
2018.7,1,186
2018.7,2,149
2018.7,3,160
2018.7,4,157
2018.7,5,164
2018.7,6,235
2018.7,7,225
2018.7,8,174
2018.7,9,160
2018.7,10,157
2018.7,11,152
2018.7,12,139
2018.7,13,201
2018.7,14,230
2018.7,15,184
2018.7,16,165
2018.7,17,159
2018.7,18,157
2018.7,19,160
2018.7,20,206
2018.7,21,192
2018.7,22,208
2018.7,23,147
2018.7,24,154
2018.7,25,139
2018.7,26,148
2018.7,27,173
2018.7,28,193
2018.7,29,194
2018.7,30,170
2018.7,31,190
2018.8,1,150
2018.8,2,185
2018.8,3,188
2018.8,4,207
2018.8,5,194
2018.8,6,163
2018.8,7,151
2018.8,8,154
2018.8,9,137
2018.8,10,198
2018.8,11,220
2018.8,12,212
2018.8,13,170
2018.8,14,172
2018.8,15,148
2018.8,16,152
2018.8,17,228
2018.8,18,190
2018.8,19,218
2018.8,20,157
2018.8,21,147
2018.8,22,161
2018.8,23,147
2018.8,24,188
2018.8,25,174
2018.8,26,208
2018.8,27,176
2018.8,28,142
2018.8,29,145
2018.8,30,174
2018.8,31,178
2018.9,1,215
2018.9,2,212
2018.9,3,190
2018.9,4,169
2018.9,5,177
2018.9,6,202
2018.9,7,229
2018.9,8,177
2018.9,9,267
2018.9,10,165
2018.9,11,170
2018.9,12,170
2018.9,13,166
2018.9,14,194
2018.9,15,207
2018.9,16,202
2018.9,17,174
2018.9,18,152
2018.9,19,160
2018.9,20,158
2018.9,21,166
2018.9,22,210
2018.9,23,193
2018.9,24,141
2018.9,25,159
2018.9,26,144
2018.9,27,127
2018.9,28,173
2018.9,29,185
2018.9,30,186
2018.10,1,134
2018.10,2,148
2018.10,3,154
2018.10,4,165
2018.10,5,187
2018.10,6,226
2018.10,7,231
2018.10,8,142
2018.10,9,173
2018.10,10,166
2018.10,11,206
2018.10,12,203
2018.10,13,182
2018.10,14,212
2018.10,15,190
2018.10,16,156
2018.10,17,154
2018.10,18,148
2018.10,19,167
2018.10,20,188
2018.10,21,195
2018.10,22,168
2018.10,23,157
2018.10,24,167
2018.10,25,187
2018.10,26,179
2018.10,27,193
2018.10,28,176
2018.10,29,155
2018.10,30,140
2018.10,31,168
2018.11,1,179
2018.11,2,163
2018.11,3,166
2018.11,4,213
2018.11,5,174
2018.11,6,148
2018.11,7,139
2018.11,8,199
2018.11,9,226
2018.11,10,228
2018.11,11,199
2018.11,12,171
2018.11,13,144
2018.11,14,210
2018.11,15,192
2018.11,16,165
2018.11,17,165
2018.11,18,239
2018.11,19,184
2018.11,20,176
2018.11,21,129
2018.11,22,156
2018.11,23,214
2018.11,24,212
2018.11,25,218
2018.11,26,167
2018.11,27,142
2018.11,28,155
2018.11,29,161
2018.11,30,207
2018.12,1,220
2018.12,2,216
2018.12,3,159
2018.12,4,146
2018.12,5,168
2018.12,6,180
2018.12,7,175
2018.12,8,251
2018.12,9,254
2018.12,10,193
2018.12,11,164
2018.12,12,175
2018.12,13,199
2018.12,14,218
2018.12,15,252
2018.12,16,263
2018.12,17,198
2018.12,18,166
2018.12,19,194
2018.12,20,242
2018.12,21,254
2018.12,22,324
2018.12,23,251
2018.12,24,184
2018.12,25,181
2018.12,26,204
2018.12,27,192
2018.12,28,196
2018.12,29,195
2018.12,30,179
2018.12,31,132
2019.1,1,207
2019.1,2,163
2019.1,3,156
2019.1,4,172
2019.1,5,180
2019.1,6,155
2019.1,7,148
2019.1,8,131
2019.1,9,155
2019.1,10,145
2019.1,11,143
2019.1,12,182
2019.1,13,199
2019.1,14,168
2019.1,15,140
2019.1,16,156
2019.1,17,162
2019.1,18,172
2019.1,19,216
2019.1,20,203
2019.1,21,166
2019.1,22,143
2019.1,23,134
2019.1,24,174
2019.1,25,185
2019.1,26,169
2019.1,27,195
2019.1,28,178
2019.1,29,158
2019.1,30,145
2019.1,31,133
2019.2,1,166
2019.2,2,211
2019.2,3,209
2019.2,4,162
2019.2,5,168
2019.2,6,149
2019.2,7,149
2019.2,8,209
2019.2,9,186
2019.2,10,204
2019.2,11,171
2019.2,12,152
2019.2,13,162
2019.2,14,137
2019.2,15,210
2019.2,16,251
2019.2,17,191
2019.2,18,165
2019.2,19,154
2019.2,20,140
2019.2,21,158
2019.2,22,176
2019.2,23,196
2019.2,24,212
2019.2,25,175
2019.2,26,175
2019.2,27,156
2019.2,28,174
2019.3,1,250
2019.3,2,251
2019.3,3,214
2019.3,4,155
2019.3,5,153
2019.3,6,159
2019.3,7,131
2019.3,8,176
2019.3,9,198
2019.3,10,163
2019.3,11,174
2019.3,12,161
2019.3,13,157
2019.3,14,166
2019.3,15,195
2019.3,16,218
2019.3,17,195
2019.3,18,181
2019.3,19,150
2019.3,20,154
2019.3,21,163
2019.3,22,202
2019.3,23,217
2019.3,24,196
2019.3,25,154
2019.3,26,158
2019.3,27,149
2019.3,28,151
2019.3,29,174
2019.3,30,235
2019.3,31,194
2019.4,1,172
2019.4,2,148
2019.4,3,144
2019.4,4,174
2019.4,5,206
2019.4,6,235
2019.4,7,252
2019.4,8,174
2019.4,9,153
2019.4,10,160
2019.4,11,149
2019.4,12,202
2019.4,13,206
2019.4,14,217
2019.4,15,171
2019.4,16,158
2019.4,17,189
2019.4,18,244
2019.4,19,160
2019.4,20,165
2019.4,21,248
2019.4,22,192
2019.4,23,128
2019.4,24,153
2019.4,25,169
2019.4,26,163
2019.4,27,215
2019.4,28,176
2019.4,29,149
2019.4,30,165
2019.5,1,153
2019.5,2,172
2019.5,3,186
2019.5,4,204
2019.5,5,185
2019.5,6,148
2019.5,7,165
2019.5,8,164
2019.5,9,173
2019.5,10,212
2019.5,11,251
2019.5,12,251
2019.5,13,170
2019.5,14,157
2019.5,15,165
2019.5,16,178
2019.5,17,214
2019.5,18,197
2019.5,19,206
2019.5,20,187
2019.5,21,153
2019.5,22,142
2019.5,23,161
2019.5,24,176
2019.5,25,168
2019.5,26,199
2019.5,27,154
2019.5,28,144
2019.5,29,116
2019.5,30,145
2019.5,31,178
2019.6,1,189
2019.6,2,208
2019.6,3,177
2019.6,4,168
2019.6,5,138
2019.6,6,156
2019.6,7,211
2019.6,8,199
2019.6,9,255
2019.6,10,169
2019.6,11,163
2019.6,12,171
2019.6,13,168
2019.6,14,186
2019.6,15,220
2019.6,16,247
2019.6,17,201
2019.6,18,152
2019.6,19,181
2019.6,20,189
2019.6,21,150
2019.6,22,181
2019.6,23,206
2019.6,24,198
2019.6,25,160
2019.6,26,159
2019.6,27,176
2019.6,28,175
2019.6,29,205
2019.6,30,225
2019.7,1,205
2019.7,2,157
2019.7,3,160
2019.7,4,146
2019.7,5,254
2019.7,6,221
2019.7,7,204
2019.7,8,184
2019.7,9,166
2019.7,10,175
2019.7,11,167
2019.7,12,206
2019.7,13,219
2019.7,14,229
2019.7,15,173
2019.7,16,159
2019.7,17,155
2019.7,18,164
2019.7,19,216
2019.7,20,253
2019.7,21,223
2019.7,22,174
2019.7,23,160
2019.7,24,170
2019.7,25,176
2019.7,26,198
2019.7,27,216
2019.7,28,218
2019.7,29,170
2019.7,30,131
2019.7,31,151
2019.8,1,169
2019.8,2,185
2019.8,3,224
2019.8,4,209
2019.8,5,171
2019.8,6,152
2019.8,7,164
2019.8,8,177
2019.8,9,204
2019.8,10,218
2019.8,11,225
2019.8,12,165
2019.8,13,164
2019.8,14,133
2019.8,15,152
2019.8,16,188
2019.8,17,220
2019.8,18,224
2019.8,19,166
2019.8,20,188
2019.8,21,159
2019.8,22,162
2019.8,23,187
2019.8,24,216
2019.8,25,205
2019.8,26,179
2019.8,27,146
2019.8,28,150
2019.8,29,155
2019.8,30,224
2019.8,31,228
2019.9,1,230
2019.9,2,158
2019.9,3,154
2019.9,4,149
2019.9,5,181
2019.9,6,236
2019.9,7,229
2019.9,8,257
2019.9,9,193
2019.9,10,165
2019.9,11,176
2019.9,12,169
2019.9,13,202
2019.9,14,191
2019.9,15,245
2019.9,16,189
2019.9,17,176
2019.9,18,179
2019.9,19,186
2019.9,20,218
2019.9,21,192
2019.9,22,245
2019.9,23,164
2019.9,24,148
2019.9,25,187
2019.9,26,184
2019.9,27,209
2019.9,28,221
