id_data,ano,mes,dia,id_dia_semana,periodo,br,km,id_municipio,id_causa_acidente,id_tipo_acidente,id_uso_solo,pessoas,veiculos
44998,2023,3,13,2,2,50,70,3170206,67,9,1,3,2
44998,2023,3,13,2,2,70,8,5300108,67,1,1,1,1
44998,2023,3,13,2,2,277,"113,1",4104204,1,11,1,2,2
44998,2023,3,13,2,2,101,316,3304557,16,11,0,5,2
44998,2023,3,13,2,2,381,455,3106200,72,11,1,5,3
44998,2023,3,13,2,2,407,"1,5",2918407,16,12,1,2,2
44998,2023,3,13,2,2,282,"17,3",4211900,60,2,1,2,2
44998,2023,3,13,2,2,277,122,4104204,11,9,0,2,2
44998,2023,3,13,2,2,364,10,1100304,52,7,1,3,2
44998,2023,3,13,2,2,222,"197,4",2304350,83,7,0,2,2
44998,2023,3,13,2,2,235,348,2918407,52,9,1,3,2
44983,2023,2,26,1,1,392,"647,6",4309506,49,10,0,5,2
44997,2023,3,12,1,4,476,109,4105805,15,20,0,1,1
44974,2023,2,17,6,3,110,360,2907509,16,9,1,2,2
44998,2023,3,13,2,3,60,223,5205455,4,3,0,3,1
44998,2023,3,13,2,3,116,137,3301702,11,12,0,2,2
44998,2023,3,13,2,2,101,383,3304557,84,12,1,2,2
44998,2023,3,13,2,3,135,23,2111300,1,9,1,3,2
44998,2023,3,13,2,3,101,46,2606804,52,9,1,2,2
44998,2023,3,13,2,3,116,263,4304606,11,12,1,2,2
44998,2023,3,13,2,3,280,"293,5",4107850,33,11,0,19,2
44998,2023,3,13,2,3,364,5,3151602,72,11,0,2,2
44998,2023,3,13,2,3,163,"129,3",4104600,13,4,0,1,1
44998,2023,3,13,2,3,116,525,3113404,2,11,1,2,2
44998,2023,3,13,2,3,158,"156,4",4313904,62,3,1,1,1
44998,2023,3,13,2,3,116,488,3509254,18,20,0,1,1
44990,2023,3,5,1,3,101,"118,3",2503001,49,9,0,5,2
44998,2023,3,13,2,3,116,"118,7",3302502,28,18,0,1,1
44998,2023,3,13,2,3,459,"82,8",3117900,49,7,1,3,2
44998,2023,3,13,2,3,427,"0,2",2403103,1,11,1,2,2
44998,2023,3,13,2,3,282,"39,8",4200606,11,12,0,2,2
44998,2023,3,13,2,3,101,229,4211900,33,11,0,3,2
44933,2023,1,7,7,1,116,"263,6",4304606,67,12,1,3,2
44998,2023,3,13,2,3,163,11,4102604,1,11,1,3,2
44998,2023,3,13,2,3,290,"46,8",4309050,11,9,0,4,2
44998,2023,3,13,2,3,50,"119,3",3170107,83,3,0,1,1
44998,2023,3,13,2,2,101,320,3303302,78,12,1,3,3
44998,2023,3,13,2,3,381,"543,9",3133709,11,20,0,2,1
44998,2023,3,13,2,3,101,143,4208302,1,9,1,2,2
44998,2023,3,13,2,2,156,804,1600501,11,20,0,2,1
44998,2023,3,13,2,3,282,"245,7",4216800,83,7,1,6,3
44998,2023,3,13,2,3,470,"174,5",4213708,33,11,1,2,2
44998,2023,3,13,2,3,101,"66,9",2611606,1,12,0,3,2
44998,2023,3,13,2,4,153,539,1715002,33,11,1,2,2
44998,2023,3,13,2,3,101,289,3201308,52,9,1,3,2
44998,2023,3,13,2,3,101,163,4218004,28,21,1,2,1
44998,2023,3,13,2,2,381,437,3156700,18,20,0,2,1
44998,2023,3,13,2,4,101,321,4212650,9,1,0,2,2
44997,2023,3,12,1,3,493,85,3301702,28,18,0,1,1
44998,2023,3,13,2,3,116,"606,7",3162559,16,12,1,4,2
44998,2023,3,13,2,3,40,77,3303906,64,4,0,1,1
44998,2023,3,13,2,4,369,507,2303501,82,11,1,5,2
44998,2023,3,13,2,4,472,569,4322400,9,1,0,4,2
44998,2023,3,13,2,4,116,178,3146305,1,11,1,2,2
44998,2023,3,13,2,4,174,284,5106752,82,9,0,7,2
44998,2023,3,13,2,2,101,280,4207304,49,20,1,1,1
44998,2023,3,13,2,3,60,429,5218805,15,20,0,2,1
44977,2023,2,20,2,2,163,865,5107909,11,20,0,3,1
44998,2023,3,13,2,4,101,"122,6",2503001,67,20,0,2,1
44998,2023,3,13,2,4,158,312,4310538,1,11,1,2,2
44998,2023,3,13,2,3,222,389,2109908,16,12,1,3,2
44991,2023,3,6,2,2,419,215,5001102,11,21,0,1,1
44998,2023,3,13,2,4,267,286,3104908,28,18,0,1,1
44998,2023,3,13,2,4,40,115,3301702,51,20,0,2,1
44998,2023,3,13,2,4,277,69,4125506,15,20,0,2,1
44998,2023,3,13,2,4,381,495,3106705,67,20,1,2,1
44999,2023,3,14,3,1,381,88,3518800,61,2,0,3,2
44998,2023,3,13,2,4,280,"230,2",4203808,1,11,1,2,2
44999,2023,3,14,3,1,104,"79,9",2604106,28,18,0,2,2
44999,2023,3,14,3,1,282,"5,7",4216602,49,4,0,2,1
44999,2023,3,14,3,1,467,"105,5",2303501,18,20,0,1,1
44998,2023,3,13,2,4,493,95,3305554,18,4,0,1,1
44999,2023,3,14,3,1,116,259,4307708,11,20,1,1,1
44999,2023,3,14,3,1,101,46,2606804,52,9,1,2,2
44999,2023,3,14,3,1,101,314,3304904,60,2,1,2,2
44999,2023,3,14,3,1,40,"6,5",5221858,11,2,1,2,2
44999,2023,3,14,3,1,259,"56,4",3201506,18,7,1,3,2
44999,2023,3,14,3,2,381,485,3106705,67,12,1,3,2
44999,2023,3,14,3,2,210,7,1600303,9,1,1,1,1
44999,2023,3,14,3,2,153,83,3504602,67,21,0,1,1
44998,2023,3,13,2,4,401,70,1400159,9,1,0,2,1
44999,2023,3,14,3,2,116,223,3518800,52,9,1,2,2
44999,2023,3,14,3,2,101,131,4202008,52,9,1,2,2
44999,2023,3,14,3,2,116,173,3305109,67,12,0,4,3
44999,2023,3,14,3,2,376,187,4114807,16,15,1,3,3
44999,2023,3,14,3,1,153,558,5217104,18,20,0,1,1
44999,2023,3,14,3,2,101,203,4216602,78,9,1,2,2
44999,2023,3,14,3,2,386,354,4307807,11,12,0,2,2
44999,2023,3,14,3,2,324,624,2927408,16,12,1,2,2
44945,2023,1,19,5,1,135,212,2202752,18,4,0,4,1
44999,2023,3,14,3,2,364,62,1100304,11,20,0,1,1
44980,2023,2,23,5,1,402,"14,1",2109601,35,2,0,2,2
44999,2023,3,14,3,2,364,134,1200401,52,9,1,3,2
44999,2023,3,14,3,2,101,134,4202008,11,15,0,3,3
44999,2023,3,14,3,2,116,115,4106902,52,9,1,2,2
44939,2023,1,13,6,4,285,"207,8",4311304,80,7,0,4,2
44999,2023,3,14,3,2,40,517,3154606,33,11,1,2,2
44939,2023,1,13,6,2,70,10,5200258,67,2,1,4,2
44995,2023,3,10,6,3,376,600,4106902,52,9,1,2,2
44999,2023,3,14,3,2,101,129,4202008,11,21,0,1,1
44996,2023,3,11,7,1,116,172,3305109,60,2,1,2,2
44999,2023,3,14,3,2,470,199,4302105,16,12,0,2,2
44999,2023,3,14,3,2,116,523,2916856,16,9,0,2,2
44999,2023,3,14,3,2,222,"0,5",2304400,52,21,1,2,2
44999,2023,3,14,3,2,210,1,1600303,2,12,1,3,2
44999,2023,3,14,3,2,470,58,4202404,1,11,1,2,2
44999,2023,3,14,3,2,381,428,3156700,83,10,0,3,3
44999,2023,3,14,3,2,116,33,2612208,28,18,0,2,1
44999,2023,3,14,3,2,60,"353,6",5219712,67,4,0,1,1
44999,2023,3,14,3,2,60,98,5201108,2,2,1,2,2
44999,2023,3,14,3,2,116,"70,7",2500775,67,2,0,4,2
44999,2023,3,14,3,3,40,"714,8",3105608,60,2,0,4,2
44965,2023,2,8,4,3,101,76,2408102,30,12,1,4,2
44999,2023,3,14,3,2,316,312,2208007,11,7,1,2,2
44956,2023,1,30,2,2,262,"367,1",2401305,67,21,1,1,1
44939,2023,1,13,6,2,116,"112,7",4319000,2,11,1,2,2
44999,2023,3,14,3,3,230,"105,5",2509404,83,20,0,1,1
44999,2023,3,14,3,3,116,120,4106902,67,21,1,1,1
44999,2023,3,14,3,2,282,"483,9",4205308,18,20,0,1,1
44999,2023,3,14,3,3,381,"500,2",3106705,83,15,1,4,3
44999,2023,3,14,3,3,40,513,3154606,28,18,1,1,1
44975,2023,2,18,7,2,153,100,3525706,6,21,0,2,1
44999,2023,3,14,3,3,262,122,5000203,11,20,0,2,1
44967,2023,2,10,6,4,393,6,3201209,80,7,0,2,2
44954,2023,1,28,7,2,116,"150,1",4305108,17,11,1,2,2
44999,2023,3,14,3,3,101,383,3304557,52,9,1,2,2
44999,2023,3,14,3,3,116,175,3305109,67,15,1,3,3
44999,2023,3,14,3,3,222,"225,1",2312908,83,20,1,1,1
44999,2023,3,14,3,3,101,272,3305752,11,12,0,3,2
44999,2023,3,14,3,3,101,420,4201406,61,2,1,2,2
44992,2023,3,7,3,1,232,24,2609402,11,3,0,2,1
44999,2023,3,14,3,3,40,7,5221858,1,9,1,2,2
44999,2023,3,14,3,1,116,225,4306403,67,20,1,1,1
44999,2023,3,14,3,3,70,10,5300108,16,12,1,2,2
44999,2023,3,14,3,3,40,"508,6",3154606,67,9,1,3,2
44999,2023,3,14,3,3,267,"29,3",3104403,18,3,0,1,1
44999,2023,3,14,3,3,280,30,4201307,52,10,1,3,2
44999,2023,3,14,3,3,116,150,4305108,61,2,1,2,2
44999,2023,3,14,3,3,116,173,3305109,16,12,1,4,4
44999,2023,3,14,3,3,364,197,1100189,2,11,1,2,2
44999,2023,3,14,3,3,282,"23,3",4215703,16,11,1,2,2
44999,2023,3,14,3,3,101,134,4202008,16,15,0,3,3
44999,2023,3,14,3,3,393,240,3306206,1,11,0,2,2
44999,2023,3,14,3,3,40,79,3303906,15,20,0,1,1
44983,2023,2,26,1,4,376,139,4102307,63,21,0,2,1
44981,2023,2,24,6,3,135,"126,3",2201705,52,11,0,2,2
44999,2023,3,14,3,3,101,"68,5",3204906,78,7,0,2,2
44999,2023,3,14,3,3,101,308,4209409,46,12,0,2,2
44999,2023,3,14,3,3,40,48,3303906,15,3,0,1,1
44999,2023,3,14,3,4,20,378,2303709,83,20,0,1,1
44999,2023,3,14,3,4,101,254,4212304,18,20,0,1,1
44999,2023,3,14,3,4,116,6,2304400,16,12,1,4,3
44999,2023,3,14,3,3,135,350,2201903,33,11,1,2,2
44999,2023,3,14,3,2,435,124,1100056,82,9,1,3,2
44999,2023,3,14,3,4,116,214,3518800,11,12,1,2,2
44999,2023,3,14,3,4,277,115,4104204,35,2,1,2,2
44999,2023,3,14,3,4,364,712,1100205,1,11,1,2,2
44999,2023,3,14,3,3,40,106,3301702,78,11,1,2,2
44999,2023,3,14,3,3,290,"691,3",4322400,4,20,0,5,2
44999,2023,3,14,3,4,232,"75,6",2606408,67,1,0,1,1
44999,2023,3,14,3,4,386,"389,4",2516805,1,11,1,3,2
44999,2023,3,14,3,3,421,"8,6",1100023,1,11,0,3,2
44999,2023,3,14,3,4,101,285,3201308,67,21,0,1,1
44999,2023,3,14,3,4,116,20,4104006,15,3,0,1,1
44999,2023,3,14,3,3,369,"178,9",4101507,1,7,0,2,2
44962,2023,2,5,1,3,316,65,2206407,1,11,0,2,2
44979,2023,2,22,4,3,343,340,2211001,52,12,0,2,2
44999,2023,3,14,3,4,287,417,4317400,9,1,0,1,1
44999,2023,3,14,3,4,369,151,4113700,16,12,1,3,3
44999,2023,3,14,3,3,116,293,4306767,5,21,1,1,1
44999,2023,3,14,3,4,277,586,2303501,1,11,0,2,2
44999,2023,3,14,3,3,393,240,3306206,11,20,0,1,1
44999,2023,3,14,3,4,101,806,2933257,1,11,1,2,2
44999,2023,3,14,3,4,364,239,1100049,16,12,1,3,2
44999,2023,3,14,3,4,40,3,5300108,1,9,1,2,2
44999,2023,3,14,3,4,60,"122,4",5006275,67,20,0,3,1
44999,2023,3,14,3,4,116,456,3123700,80,7,1,2,2
45000,2023,3,15,4,1,116,223,3518800,80,7,1,2,2
45000,2023,3,15,4,1,101,80,2607901,1,9,1,2,2
45000,2023,3,15,4,1,116,"259,1",4307708,11,4,0,2,2
44999,2023,3,14,3,4,10,157,2109007,60,2,0,2,2
45000,2023,3,15,4,1,101,"66,3",2611606,67,2,1,3,3
45000,2023,3,15,4,1,316,263,2109908,49,2,1,3,2
45000,2023,3,15,4,2,392,5,4315602,67,20,0,1,1
45000,2023,3,15,4,2,101,310,3304904,16,9,1,2,2
45000,2023,3,15,4,2,116,147,3549904,1,11,0,2,2
45000,2023,3,15,4,2,104,"118,1",2508307,16,12,0,1,1
45000,2023,3,15,4,2,101,"89,8",2507507,52,11,1,2,2
45000,2023,3,15,4,2,101,"264,5",3205002,33,11,1,2,2
44992,2023,3,7,3,3,222,"178,8",2312908,33,11,0,3,2
45000,2023,3,15,4,2,101,"207,2",4216602,52,9,1,1,1
45000,2023,3,15,4,2,40,7,5221858,67,9,0,3,3
44999,2023,3,14,3,4,101,256,4212304,13,20,0,1,1
45000,2023,3,15,4,2,101,318,3304904,1,9,1,3,2
45000,2023,3,15,4,2,280,"47,1",4206504,61,2,0,2,2
44992,2023,3,7,3,3,282,"16,4",4211900,78,11,1,3,2
44996,2023,3,11,7,4,290,80,4309209,11,20,1,3,1
45000,2023,3,15,4,2,40,513,3154606,7,21,1,1,1
45000,2023,3,15,4,2,101,71,2611606,3,21,1,1,1
45000,2023,3,15,4,2,262,"76,4",3201902,83,20,0,1,1
45000,2023,3,15,4,2,101,123,4208203,33,11,1,2,2
45000,2023,3,15,4,2,101,151,2802106,16,12,1,2,2
45000,2023,3,15,4,2,282,"4,7",4216602,52,9,0,3,3
45000,2023,3,15,4,2,163,690,5105259,11,12,1,2,2
45000,2023,3,15,4,2,40,"740,5",3160702,67,21,0,1,1
45000,2023,3,15,4,2,40,"21,9",5212501,35,2,1,2,2
45000,2023,3,15,4,2,116,247,4318705,78,9,1,3,2
45000,2023,3,15,4,2,470,195,4302105,11,20,0,2,1
45000,2023,3,15,4,2,101,76,3301009,2,11,1,3,2
45000,2023,3,15,4,2,364,"380,9",5107800,67,20,0,2,1
45000,2023,3,15,4,2,423,19,2701605,11,4,0,2,1
45000,2023,3,15,4,2,101,"44,8",4321436,28,21,1,1,1
45000,2023,3,15,4,2,304,38,2408003,83,12,1,3,2
45000,2023,3,15,4,2,116,13,2304400,1,11,1,2,2
45000,2023,3,15,4,2,101,"95,9",2408102,52,9,0,3,2
45000,2023,3,15,4,2,163,83,3128204,11,12,0,4,2
45000,2023,3,15,4,2,158,332,2409332,33,11,1,3,2
44985,2023,2,28,3,3,364,"137,4",1200401,72,11,1,4,3
45000,2023,3,15,4,2,116,"461,5",3168408,9,1,0,2,1
45000,2023,3,15,4,2,101,432,3302601,1,11,0,2,2
45000,2023,3,15,4,3,10,"254,5",2105302,1,11,1,2,2
45000,2023,3,15,4,1,20,"279,4",2302800,63,20,0,1,1
45000,2023,3,15,4,2,414,332,5205513,18,20,0,1,1
45000,2023,3,15,4,3,20,10,5300108,67,11,1,2,2
45000,2023,3,15,4,3,230,2,2503209,80,7,1,2,2
45000,2023,3,15,4,3,230,53,2504900,15,3,0,1,1
45000,2023,3,15,4,2,101,109,4212502,52,9,0,3,2
45000,2023,3,15,4,3,40,16,5212501,2,9,1,2,2
44940,2023,1,14,7,1,116,406,4303509,11,20,0,1,1
45000,2023,3,15,4,3,116,123,4106902,67,12,1,2,2
45000,2023,3,15,4,3,101,"204,8",4216602,83,21,1,1,1
45000,2023,3,15,4,3,101,326,3303302,16,12,0,3,2
45000,2023,3,15,4,3,116,220,3518800,82,9,1,2,2
45000,2023,3,15,4,2,153,124,3515301,1,11,0,4,2
45000,2023,3,15,4,3,476,"266,4",4125605,13,21,1,2,1
45000,2023,3,15,4,3,304,"93,8",2400208,56,12,0,2,2
45000,2023,3,15,4,3,70,14,5300108,16,12,1,2,2
45000,2023,3,15,4,3,280,126,4215000,1,11,0,2,2
45000,2023,3,15,4,3,101,212,4211900,67,9,1,2,2
45000,2023,3,15,4,3,40,87,3303906,13,21,0,1,1
45000,2023,3,15,4,3,116,248,4318705,78,9,1,2,2
45000,2023,3,15,4,3,381,498,3106705,52,9,0,2,2
45000,2023,3,15,4,3,116,215,3518800,67,12,1,2,2
45000,2023,3,15,4,3,470,"60,7",4202404,1,11,0,2,2
45000,2023,3,15,4,3,262,313,2401305,2,2,0,2,2
45000,2023,3,15,4,4,40,"812,6",3140803,11,21,0,1,1
45000,2023,3,15,4,4,230,17,2507507,67,12,0,3,3
45000,2023,3,15,4,4,381,"489,9",3106705,28,18,0,1,1
45000,2023,3,15,4,3,101,406,4201406,28,20,0,1,1
45000,2023,3,15,4,4,101,76,3301009,80,11,0,2,2
45000,2023,3,15,4,4,116,219,3518800,16,12,1,2,2
45000,2023,3,15,4,4,324,614,2927408,1,7,1,2,2
45000,2023,3,15,4,3,101,161,2402204,67,7,1,2,2
45000,2023,3,15,4,3,116,245,4318705,78,21,1,1,1
45000,2023,3,15,4,4,393,"258,6",3300308,80,7,1,3,2
45000,2023,3,15,4,3,222,"65,5",2312403,62,21,0,2,1
45000,2023,3,15,4,4,369,185,4101507,1,11,1,5,3
44995,2023,3,10,6,3,232,"24,4",2609402,1,12,0,2,2
45000,2023,3,15,4,4,423,85,2613206,2,9,0,2,2
45000,2023,3,15,4,4,40,5,5221858,1,11,1,3,2
45000,2023,3,15,4,3,101,"282,6",4207304,83,21,0,2,2
45000,2023,3,15,4,4,280,"124,8",4215000,1,11,1,2,2
45000,2023,3,15,4,3,163,246,3169109,16,12,1,5,2
45000,2023,3,15,4,2,174,371,5103361,52,20,0,1,1
45000,2023,3,15,4,3,364,135,1200401,64,9,1,4,4
45000,2023,3,15,4,4,40,"553,5",3144805,28,18,1,1,1
45000,2023,3,15,4,4,392,102,4312450,28,20,0,2,1
45000,2023,3,15,4,4,163,115,5107602,3,20,0,1,1
45000,2023,3,15,4,4,101,180,2807600,11,4,0,1,1
45000,2023,3,15,4,3,101,"289,2",4207304,19,20,0,1,1
45000,2023,3,15,4,4,101,17,2606200,35,2,0,2,2
45000,2023,3,15,4,4,101,"99,3",4212809,67,4,0,1,1
45000,2023,3,15,4,4,381,86,3550308,11,12,1,2,2
45000,2023,3,15,4,4,101,69,3301009,9,1,0,1,1
45000,2023,3,15,4,4,116,"700,7",3143906,33,11,1,2,2
45000,2023,3,15,4,4,354,"745,7",3152600,83,4,1,1,1
45000,2023,3,15,4,4,226,306,2101608,1,2,1,2,2
45001,2023,3,16,5,1,277,128,4102307,67,4,0,1,1
45001,2023,3,16,5,1,386,"30,7",4308508,11,20,0,2,1
45001,2023,3,16,5,1,163,50,4120358,13,20,0,1,1
45000,2023,3,15,4,3,285,566,4318903,1,11,0,2,2
45000,2023,3,15,4,4,316,315,2208007,2,7,1,2,2
45001,2023,3,16,5,2,50,201,3121258,18,4,0,1,1
45000,2023,3,15,4,4,282,634,4204905,67,20,0,1,1
45001,2023,3,16,5,2,116,426,2910800,22,21,1,1,1
45001,2023,3,16,5,2,343,"341,3",2211001,16,12,1,2,2
45001,2023,3,16,5,2,116,270,4304606,67,12,1,2,2
45001,2023,3,16,5,2,101,"128,8",4202008,67,21,0,1,1
45001,2023,3,16,5,2,70,"1,5",5300108,52,9,1,2,2
45001,2023,3,16,5,2,50,"100,5",5206206,67,20,1,1,1
45001,2023,3,16,5,1,364,425,1100114,33,11,1,1,1
44999,2023,3,14,3,4,101,254,4212304,67,20,1,1,1
45001,2023,3,16,5,2,116,263,4304606,11,10,1,2,2
45001,2023,3,16,5,2,369,161,4103701,83,12,0,3,2
45001,2023,3,16,5,2,116,"95,4",3538006,11,12,0,8,3
45001,2023,3,16,5,2,116,11,4105805,16,12,1,2,2
45001,2023,3,16,5,2,101,10,3301009,11,20,0,1,1
45001,2023,3,16,5,2,153,"508,7",5201405,16,12,0,4,4
45001,2023,3,16,5,2,101,"38,9",3301009,11,20,0,2,1
45001,2023,3,16,5,2,277,80,4106902,11,9,1,2,2
44982,2023,2,25,7,1,158,"536,7",4118501,1,11,1,3,2
45001,2023,3,16,5,2,101,70,2611606,78,12,1,4,2
45001,2023,3,16,5,2,101,268,3205002,52,9,0,2,2
45001,2023,3,16,5,2,381,"859,1",3152501,28,18,0,1,1
45001,2023,3,16,5,2,280,129,4215000,1,11,1,2,2
45001,2023,3,16,5,2,40,"5,1",5221858,1,11,1,2,2
45001,2023,3,16,5,2,470,"173,8",4213708,2,7,1,2,2
45001,2023,3,16,5,2,116,263,4304606,11,12,0,2,2
45001,2023,3,16,5,2,116,177,3304557,67,12,1,3,2
44997,2023,3,12,1,4,40,78,3303906,64,4,0,4,1
45001,2023,3,16,5,2,101,43,4209102,52,9,0,2,2
45001,2023,3,16,5,2,101,130,4202008,16,12,1,2,2
44997,2023,3,12,1,4,40,78,3303906,83,4,0,3,2
44990,2023,3,5,1,1,116,126,4106902,17,11,1,3,2
45001,2023,3,16,5,2,471,"150,5",4316808,1,11,1,2,2
45001,2023,3,16,5,2,135,34,2101251,67,3,0,3,2
45001,2023,3,16,5,2,116,224,3518800,67,21,1,2,2
45001,2023,3,16,5,2,376,"310,2",4117305,11,3,0,2,1
45001,2023,3,16,5,2,101,"495,7",3300100,80,7,0,6,2
45001,2023,3,16,5,2,101,214,4211900,33,11,1,2,2
44961,2023,2,4,7,3,230,86,2503803,67,12,1,4,3
45001,2023,3,16,5,2,324,517,2910800,2,11,0,2,2
44995,2023,3,10,6,2,60,"65,7",5006275,82,20,0,4,2
45001,2023,3,16,5,2,393,"2,5",3201209,20,11,1,2,2
45001,2023,3,16,5,2,116,"453,6",4318804,2,11,0,3,2
45001,2023,3,16,5,2,116,186,3303500,67,15,0,3,1
44974,2023,2,17,6,1,304,38,2408003,48,2,1,2,2
45001,2023,3,16,5,2,101,"66,1",2611606,83,9,1,2,2
45001,2023,3,16,5,2,376,"600,5",4106902,52,9,1,4,2
45001,2023,3,16,5,2,376,600,4106902,61,2,1,2,2
44997,2023,3,12,1,4,282,516,4219705,11,20,0,1,1
45001,2023,3,16,5,3,116,228,3550308,11,9,1,2,2
45001,2023,3,16,5,2,163,"499,6",2401305,4,20,0,4,1
45001,2023,3,16,5,2,381,"645,2",3159902,28,20,0,1,1
45001,2023,3,16,5,2,163,680,5007406,35,2,1,3,2
45001,2023,3,16,5,3,101,67,2611606,78,9,1,2,2
45001,2023,3,16,5,2,163,9,2922102,28,4,0,1,1
45001,2023,3,16,5,3,116,263,4304606,11,9,1,3,2
45001,2023,3,16,5,3,414,373,5205513,67,12,1,5,2
45001,2023,3,16,5,3,101,148,4208302,13,21,1,1,1
45001,2023,3,16,5,3,153,114,2512200,11,4,0,2,1
45001,2023,3,16,5,3,116,290,3522208,60,2,0,2,2
45001,2023,3,16,5,3,116,"312,6",3304201,16,12,0,2,2
45001,2023,3,16,5,3,101,"67,1",2611606,1,11,1,2,2
44992,2023,3,7,3,4,365,856,3159803,56,4,0,1,1
44993,2023,3,8,4,3,381,59,3528502,11,2,1,2,2
45001,2023,3,16,5,1,262,72,3203346,18,20,0,2,1
45001,2023,3,16,5,3,381,925,3133600,83,3,0,2,1
45001,2023,3,16,5,3,135,232,2108454,15,20,0,2,1
45001,2023,3,16,5,3,381,52,3504107,11,11,0,2,2
45001,2023,3,16,5,3,280,"58,6",4206504,1,11,0,2,2
45001,2023,3,16,5,3,277,416,3112059,67,3,0,1,1
45001,2023,3,16,5,3,343,"3,3",2211001,16,12,1,2,2
45001,2023,3,16,5,2,40,"152,9",3136306,28,20,0,3,1
45001,2023,3,16,5,3,277,"103,3",4106902,67,12,0,2,2
45001,2023,3,16,5,3,376,310,4115754,83,12,0,6,2
45001,2023,3,16,5,3,40,"40,1",5212501,1,2,0,4,2
45001,2023,3,16,5,3,277,"586,3",2303501,33,11,1,3,2
45001,2023,3,16,5,3,116,229,3550308,28,18,0,2,1
45001,2023,3,16,5,3,116,13,4105805,67,12,1,2,2
45001,2023,3,16,5,3,116,"91,9",3538006,52,9,0,3,3
45001,2023,3,16,5,3,101,262,4212304,67,20,1,1,1
45001,2023,3,16,5,3,262,5,5008305,11,2,1,4,2
45001,2023,3,16,5,4,277,586,2303501,33,11,1,2,2
45001,2023,3,16,5,2,280,243,4203808,13,20,0,1,1
45001,2023,3,16,5,3,158,"365,1",4306379,11,20,0,3,1
45001,2023,3,16,5,4,153,"528,6",2305209,67,21,1,1,1
45001,2023,3,16,5,3,282,513,4219705,83,4,0,1,1
45001,2023,3,16,5,4,101,"81,8",2607901,2,11,0,3,2
45001,2023,3,16,5,4,101,385,3304557,67,4,0,1,1
45001,2023,3,16,5,4,101,79,2611606,83,20,0,1,1
45001,2023,3,16,5,4,476,197,4113205,83,4,1,1,1
45001,2023,3,16,5,4,116,11,2304400,48,2,1,2,2
45001,2023,3,16,5,4,163,821,5107909,20,11,1,3,2
44970,2023,2,13,2,3,324,623,2927408,52,21,1,1,1
45001,2023,3,16,5,3,116,160,2906824,28,18,0,1,1
45001,2023,3,16,5,4,116,265,4304606,16,12,1,2,2
45001,2023,3,16,5,4,101,207,4216602,22,9,0,2,2
45001,2023,3,16,5,2,40,123,3301702,16,15,1,3,3
45001,2023,3,16,5,2,116,"83,4",3531605,67,12,0,2,2
45001,2023,3,16,5,4,116,212,3518800,83,12,1,3,3
45001,2023,3,16,5,3,319,58,1100205,5,4,1,2,1
45001,2023,3,16,5,4,158,638,5106257,49,11,0,3,2
45001,2023,3,16,5,4,343,"4,1",2211001,52,9,1,2,2
45001,2023,3,16,5,4,101,75,4201307,83,3,0,1,1
45001,2023,3,16,5,3,316,85,2708006,52,10,1,2,2
45001,2023,3,16,5,2,174,413,5106182,15,20,0,2,1
45001,2023,3,16,5,3,376,491,4119905,78,12,1,2,2
45001,2023,3,16,5,4,376,658,4127601,67,20,0,1,1
45002,2023,3,17,6,1,158,"328,5",2409332,49,20,1,2,2
45001,2023,3,16,5,4,324,"570,1",2929503,67,20,0,1,1
45002,2023,3,17,6,1,70,306,5107008,61,2,0,5,2
45002,2023,3,17,6,1,116,1,4314902,67,4,1,1,1
45002,2023,3,17,6,1,163,"206,4",5002407,83,21,0,1,1
45002,2023,3,17,6,1,282,"183,8",4202438,83,3,0,1,1
45001,2023,3,16,5,4,230,93,1507508,11,1,0,1,1
45002,2023,3,17,6,1,101,346,4208807,9,1,0,1,1
45002,2023,3,17,6,1,277,"345,5",4109401,67,4,1,2,1
45002,2023,3,17,6,1,153,"456,2",1703107,49,20,0,1,1
45002,2023,3,17,6,1,158,"277,9",4311205,80,10,0,4,2
45002,2023,3,17,6,1,316,310,2208007,67,4,1,1,1
45002,2023,3,17,6,1,70,514,2211407,2,11,1,1,1
45002,2023,3,17,6,1,290,13,4317608,18,20,0,2,1
45002,2023,3,17,6,1,470,182,4213708,80,10,1,2,2
45002,2023,3,17,6,1,364,489,5100102,11,4,0,1,1
45002,2023,3,17,6,2,116,422,2910800,20,12,1,2,2
45001,2023,3,16,5,3,40,124,3301702,82,11,0,5,2
45002,2023,3,17,6,2,101,"214,9",4211900,78,9,0,2,2
45002,2023,3,17,6,2,153,"74,5",3549805,16,15,1,12,7
45002,2023,3,17,6,2,277,691,4125704,52,20,0,2,1
45002,2023,3,17,6,2,381,"934,3",3125101,9,21,0,1,1
45002,2023,3,17,6,2,101,"336,1",3202405,15,21,0,1,1
45002,2023,3,17,6,2,116,"240,9",4313409,28,21,1,1,1
45002,2023,3,17,6,2,116,"1,5",2304400,1,11,1,2,2
45001,2023,3,16,5,4,116,512,3509254,67,4,0,52,1
45002,2023,3,17,6,2,101,189,4202305,16,12,0,9,2
45002,2023,3,17,6,2,280,"20,5",4202057,1,11,0,2,2
45002,2023,3,17,6,2,153,106,2512200,1,11,0,2,2
45002,2023,3,17,6,2,101,"188,2",4202305,52,12,0,2,2
45002,2023,3,17,6,2,230,"12,1",2503209,16,12,1,3,3
45002,2023,3,17,6,2,406,103,2405801,1,11,1,2,2
45002,2023,3,17,6,2,324,517,2910800,1,11,1,4,2
